0.14846,0.08116,0.06223,0.05418,0.05066,0.04762,0.04744,0.04294,0.04143,0.03917,0.03994,0.03849,0.03778,0.03771,0.03691,0.03645,0.03612,0.03666,0.03553,0.03479,0.03612,0.03463,0.03423,0.03528,0.0336,0.03436,0.03454,0.03394,0.03362,0.0341,0.03347,0.03301,0.03296,0.03282,0.03278,0.03265,0.0324,0.03287,0.03229,0.03235,0.03202,0.03196,0.03257,0.03202,0.03192,0.03162,0.03173,0.0318,0.03169,0.03192,0.03173,
0.17579,0.09605,0.08171,0.05959,0.05569,0.04809,0.04874,0.0443,0.04427,0.04164,0.04219,0.04061,0.03827,0.03737,0.03773,0.03638,0.03643,0.03633,0.03586,0.0354,0.03496,0.03534,0.03455,0.03501,0.03424,0.03324,0.03313,0.03394,0.0336,0.03315,0.03398,0.03321,0.03337,0.03302,0.0326,0.03278,0.0319,0.03293,0.03216,0.03216,0.03184,0.03204,0.03229,0.032,0.03191,0.03146,0.03191,0.03155,0.03163,0.03153,0.03175,
0.21418,0.11693,0.08922,0.07275,0.06835,0.05388,0.04664,0.04865,0.04753,0.04387,0.04205,0.04027,0.04254,0.03856,0.03883,0.03869,0.03719,0.03595,0.03773,0.03618,0.03607,0.03522,0.03537,0.03433,0.03461,0.03428,0.03431,0.0336,0.03376,0.03354,0.03338,0.03254,0.03293,0.03271,0.03311,0.03257,0.0331,0.03233,0.03255,0.03192,0.03255,0.03206,0.03212,0.03151,0.03192,0.03174,0.0318,0.03163,0.03167,0.03154,0.03136,
0.27915,0.12748,0.10196,0.09413,0.0726,0.05865,0.05913,0.05225,0.04976,0.04944,0.04611,0.04442,0.04066,0.04074,0.03815,0.04016,0.03928,0.03613,0.03637,0.03688,0.03601,0.03578,0.03486,0.03567,0.03452,0.03349,0.03364,0.03397,0.03389,0.03378,0.03341,0.03359,0.03306,0.03366,0.03249,0.03282,0.03247,0.03257,0.0327,0.0325,0.03199,0.03202,0.03193,0.03238,0.03208,0.03153,0.03178,0.03143,0.03131,0.03178,0.03184,
0.26903,0.1759,0.12889,0.09911,0.07687,0.07525,0.06464,0.05974,0.0517,0.05083,0.04794,0.04254,0.04415,0.04244,0.04184,0.04112,0.0376,0.03988,0.03735,0.03569,0.03677,0.035,0.03561,0.03467,0.03463,0.03476,0.03481,0.03423,0.03331,0.03306,0.03325,0.03293,0.0326,0.03368,0.03288,0.03306,0.03216,0.03276,0.03209,0.03186,0.03241,0.03246,0.03183,0.03173,0.03173,0.03203,0.03139,0.03172,0.03198,0.03196,0.03159,
0.31011,0.18293,0.15054,0.12214,0.09753,0.08663,0.08068,0.06102,0.06418,0.05851,0.04915,0.04685,0.04859,0.04385,0.04251,0.04119,0.03989,0.03871,0.03706,0.03759,0.03684,0.03648,0.03611,0.0356,0.03563,0.03631,0.03405,0.03387,0.03309,0.033,0.03373,0.0336,0.033,0.03289,0.03297,0.03302,0.03278,0.03231,0.03237,0.0324,0.03292,0.03234,0.03208,0.03201,0.03164,0.03164,0.03185,0.0317,0.03148,0.03173,0.03152,
0.39872,0.2097,0.16002,0.12931,0.11101,0.0943,0.08092,0.07034,0.06733,0.06428,0.05528,0.05411,0.04902,0.04793,0.04657,0.04289,0.04116,0.0408,0.04024,0.03742,0.03717,0.03679,0.03661,0.03599,0.03582,0.03592,0.03509,0.03403,0.03393,0.03368,0.03458,0.03397,0.03367,0.03333,0.03298,0.03314,0.03286,0.03291,0.03278,0.0329,0.03267,0.03163,0.03215,0.03212,0.03228,0.03147,0.03193,0.03165,0.03188,0.0316,0.03141,
0.46217,0.23009,0.20438,0.15078,0.1288,0.11273,0.10744,0.08543,0.08049,0.06332,0.06267,0.05962,0.05637,0.04989,0.04802,0.04525,0.04317,0.04268,0.0408,0.03967,0.03744,0.03755,0.03564,0.03736,0.03597,0.03478,0.03351,0.03412,0.03365,0.03398,0.03452,0.03331,0.0342,0.03301,0.03291,0.03316,0.03287,0.03261,0.03253,0.03224,0.03226,0.03216,0.03261,0.03192,0.03247,0.03182,0.03165,0.03179,0.03173,0.03181,0.03137,
0.51005,0.27014,0.21908,0.16804,0.15173,0.12716,0.11954,0.09786,0.08482,0.08065,0.07377,0.06386,0.05577,0.05263,0.05153,0.04795,0.0452,0.04333,0.04037,0.04078,0.04164,0.03841,0.03771,0.03767,0.03672,0.03681,0.0344,0.036,0.03466,0.03451,0.03354,0.03342,0.0332,0.03307,0.03312,0.03322,0.03276,0.03284,0.03284,0.03306,0.03294,0.03233,0.03229,0.03207,0.03164,0.03189,0.0318,0.03138,0.03173,0.03189,0.03161,
0.54196,0.28562,0.22132,0.1927,0.16423,0.13919,0.12634,0.10822,0.0988,0.09266,0.07595,0.07279,0.06665,0.06403,0.05555,0.0506,0.04961,0.04639,0.04233,0.04205,0.04265,0.03918,0.03915,0.03551,0.03658,0.03642,0.03589,0.03535,0.03476,0.03485,0.03355,0.03357,0.0329,0.03426,0.03348,0.03295,0.03312,0.03302,0.0324,0.03216,0.03309,0.03263,0.03205,0.03194,0.0321,0.03157,0.03187,0.03186,0.03198,0.03155,0.03111,
